quadra;area_construida_vertical_2013;area_construida_vertical_2023;delta_pde
085614;25903.0;65240.0;39337.0
085641;79004.0;79004.0;0.0
085644;2808.0;2808.0;0.0
085649;23269.0;39539.0;16270.0
086002;103397.0;103397.0;0.0
086005;27749.0;27749.0;0.0
086008;12937.0;12937.0;0.0
086009;14054.0;14054.0;0.0
086010;5120.0;5120.0;0.0
086011;22680.0;22689.0;9.0
086012;40743.0;40743.0;0.0
086014;16036.0;16036.0;0.0
086015;18734.0;18734.0;0.0
086017;6852.0;6852.0;0.0
086018;29749.0;29749.0;0.0
086019;41717.0;41717.0;0.0
086020;47847.0;91959.0;44112.0
086021;43832.0;43832.0;0.0
086022;47863.0;47863.0;0.0
086023;11069.0;22653.0;11584.0
086024;27894.0;27894.0;0.0
086025;20214.0;20214.0;0.0
086026;19955.0;19955.0;0.0
086027;17730.0;17730.0;0.0
086028;59086.0;59086.0;0.0
086029;37144.0;37144.0;0.0
086030;20768.0;20768.0;0.0
086031;20614.0;20614.0;0.0
086033;13675.0;13675.0;0.0
086034;26462.0;26462.0;0.0
086035;14473.0;19098.0;4625.0
086036;47929.0;47929.0;0.0
086040;7618.0;7618.0;0.0
086041;20089.0;20089.0;0.0
086046;37881.0;68001.0;30120.0
086048;10300.0;10300.0;0.0
086051;63510.0;64930.0;1420.0
086068;21551.0;21551.0;0.0
086069;17038.0;17038.0;0.0
086070;23026.0;23026.0;0.0
086072;12594.0;12594.0;0.0
086073;20190.0;20190.0;0.0
086074;32485.0;44871.0;12386.0
086082;1714.0;1714.0;0.0
086089;75853.0;75915.0;62.0
086090;42298.0;42298.0;0.0
086091;24307.0;24307.0;0.0
086092;40904.0;40904.0;0.0
086093;5910.0;5910.0;0.0
086095;14710.0;14710.0;0.0
086096;22756.0;39716.0;16960.0
086101;4896.0;4896.0;0.0
086105;38578.0;38578.0;0.0
086106;37710.0;37710.0;0.0
086107;54244.0;54244.0;0.0
086108;54138.0;55816.0;1678.0
086120;45755.0;69706.0;23951.0
086121;68098.0;68098.0;0.0
086122;36690.0;46544.0;9854.0
086123;38160.0;38160.0;0.0
086137;21270.0;21270.0;0.0
086139;19792.0;19792.0;0.0
086140;28518.0;28578.0;60.0
086141;65755.0;65755.0;0.0
086142;25410.0;25410.0;0.0
086143;40216.0;58974.0;18758.0
086145;74610.0;74610.0;0.0
086156;42763.0;42763.0;0.0
086157;30981.0;30981.0;0.0
086158;10689.0;10689.0;0.0
086159;10294.0;10294.0;0.0
086160;21843.0;21843.0;0.0
086161;10158.0;10158.0;0.0
086162;11270.0;15029.0;3759.0
086175;41572.0;41647.0;75.0
086176;6178.0;6178.0;0.0
086178;35983.0;35983.0;0.0
086188;28110.0;38420.0;10310.0
086189;27982.0;27982.0;0.0
086191;6833.0;6833.0;0.0
086192;24312.0;24312.0;0.0
086193;14136.0;14136.0;0.0
086194;6950.0;6950.0;0.0
086199;130.0;130.0;0.0
086200;16958.0;16958.0;0.0
086201;10909.0;10909.0;0.0
086202;7971.0;7971.0;0.0
086206;676.0;676.0;0.0
086210;459.0;459.0;0.0
086214;20080.0;30402.0;10322.0
086215;36400.0;36400.0;0.0
086216;8100.0;8100.0;0.0
086217;42801.0;42801.0;0.0
086218;31407.0;31407.0;0.0
086238;12264.0;12264.0;0.0
086240;4265.0;4265.0;0.0
086241;36258.0;36258.0;0.0
086244;5734.0;25863.0;20129.0
086245;8600.0;49863.0;41263.0
086251;14224.0;14224.0;0.0
086252;9876.0;9877.0;1.0
086257;23106.0;23106.0;0.0
086259;14476.0;36344.0;21868.0
086261;13902.0;48073.0;34171.0
086263;9749.0;9749.0;0.0
086266;30489.0;30489.0;0.0
086268;7762.0;7762.0;0.0
086270;5424.0;5424.0;0.0
086279;3815.0;3815.0;0.0
086297;66880.0;66880.0;0.0
086300;6804.0;14630.0;7826.0
086302;7384.0;7384.0;0.0
086308;2961.0;2961.0;0.0
086311;7474.0;7474.0;0.0
086314;4026.0;9564.0;5538.0
086315;4816.0;4854.0;38.0
086319;7950.0;7950.0;0.0
086324;24914.0;24914.0;0.0
086325;27567.0;27567.0;0.0
086329;14172.0;14172.0;0.0
086330;11104.0;11104.0;0.0
086339;7226.0;7226.0;0.0
086343;15136.0;15136.0;0.0
086351;71663.0;71828.0;165.0
086362;288.0;288.0;0.0
086375;91688.0;91688.0;0.0
086378;5088.0;5088.0;0.0
086379;8165.0;8165.0;0.0
086383;10693.0;10693.0;0.0
086390;58849.0;88283.0;29434.0
086405;9398.0;9398.0;0.0
086411;1480.0;1480.0;0.0
086430;22194.0;22194.0;0.0
086435;8506.0;39431.0;30925.0
086436;8360.0;8360.0;0.0
087006;7326.0;37729.0;30403.0
087024;8795.0;8795.0;0.0
087025;3933.0;3933.0;0.0
087027;5277.0;5287.0;10.0
087029;693.0;693.0;0.0
087035;2589.0;2589.0;0.0
087036;4784.0;4784.0;0.0
087040;208.0;208.0;0.0
087043;4812.0;4812.0;0.0
087047;1595.0;1595.0;0.0
087053;474.0;474.0;0.0
087054;2203.0;2203.0;0.0
087055;19361.0;21750.0;2389.0
087064;512.0;512.0;0.0
087065;1918.0;1918.0;0.0
087068;5783.0;5783.0;0.0
087070;940.0;940.0;0.0
087072;8152.0;8152.0;0.0
087073;35828.0;80944.0;45116.0
087075;67664.0;70796.0;3132.0
087076;3718.0;48234.0;44516.0
087079;613.0;81555.0;80942.0
087080;18568.0;18568.0;0.0
087088;15158.0;15158.0;0.0
087089;14067.0;14067.0;0.0
087092;11069.0;11069.0;0.0
087093;24894.0;26076.0;1182.0
087096;2372.0;2372.0;0.0
087098;1342.0;1342.0;0.0
087101;2564.0;2564.0;0.0
087111;2566.0;2566.0;0.0
087112;5391.0;5391.0;0.0
087114;6724.0;6724.0;0.0
087115;10020.0;10020.0;0.0
087118;34800.0;34800.0;0.0
087121;6520.0;6520.0;0.0
087123;4360.0;4360.0;0.0
087129;4516.0;4516.0;0.0
087134;5152.0;5152.0;0.0
087141;536.0;536.0;0.0
087142;21119.0;21119.0;0.0
087143;29281.0;29281.0;0.0
087147;460.0;460.0;0.0
087148;8290.0;8290.0;0.0
087149;8790.0;8790.0;0.0
087150;13312.0;13312.0;0.0
087151;5472.0;5472.0;0.0
087152;11094.0;11094.0;0.0
087153;346.0;346.0;0.0
087154;9150.0;9150.0;0.0
087155;21860.0;21860.0;0.0
087157;104.0;104.0;0.0
087160;12059.0;12059.0;0.0
087161;15168.0;15168.0;0.0
087162;11191.0;11191.0;0.0
087163;9466.0;9466.0;0.0
087164;17310.0;17310.0;0.0
087165;255.0;255.0;0.0
087171;1160.0;1160.0;0.0
087174;24051.0;24051.0;0.0
087178;21221.0;21221.0;0.0
087186;3297.0;3297.0;0.0
087187;22600.0;22600.0;0.0
087189;638.0;638.0;0.0
087191;215.0;215.0;0.0
087197;8244.0;19994.0;11750.0
087201;50790.0;50894.0;104.0
087206;11372.0;11372.0;0.0
087208;33510.0;33510.0;0.0
087215;16420.0;16420.0;0.0
087228;2544.0;2544.0;0.0
087267;235.0;235.0;0.0
087280;714.0;714.0;0.0
087282;1925.0;1925.0;0.0
087295;138.0;138.0;0.0
087300;254.0;254.0;0.0
087301;441.0;441.0;0.0
087302;26617.0;26617.0;0.0
087304;2581.0;3988.0;1407.0
087314;5419.0;42960.0;37541.0
087320;7400.0;7400.0;0.0
087321;1934.0;1934.0;0.0
087331;64033.0;64033.0;0.0
087342;380.0;380.0;0.0
087345;322.0;322.0;0.0
087358;3601.0;3601.0;0.0
087366;31304.0;31305.0;1.0
087374;237120.0;281771.0;44651.0
087379;626.0;626.0;0.0
087398;18176.0;18176.0;0.0
087405;12309.0;12309.0;0.0
087410;7200.0;7200.0;0.0
087418;3478.0;3478.0;0.0
087430;123170.0;211299.0;88129.0
087434;21618.0;48430.0;26812.0
087435;36963.0;36963.0;0.0
087440;5742.0;5742.0;0.0
087444;5785.0;5785.0;0.0
087452;38872.0;38872.0;0.0
087455;96129.0;96169.0;40.0
087474;1964.0;1964.0;0.0
087475;15424.0;15424.0;0.0
087476;5483.0;5483.0;0.0
088010;943.0;943.0;0.0
088013;991.0;991.0;0.0
088024;258.0;258.0;0.0
088025;1600.0;1600.0;0.0
088026;1149.0;1149.0;0.0
088028;282.0;282.0;0.0
088032;12384.0;12384.0;0.0
088034;4366.0;4366.0;0.0
088035;50449.0;62678.0;12229.0
088036;102053.0;102053.0;0.0
088037;59756.0;59756.0;0.0
088039;16408.0;16408.0;0.0
088041;52830.0;52830.0;0.0
088044;5821.0;5821.0;0.0
088046;2830.0;2830.0;0.0
088049;12054.0;19125.0;7071.0
088051;18008.0;31102.0;13094.0
088052;23634.0;23634.0;0.0
088055;18118.0;28512.0;10394.0
088058;1175.0;1243.0;68.0
088067;39070.0;39098.0;28.0
088078;660.0;660.0;0.0
088089;6189.0;7069.0;880.0
088093;19114.0;19114.0;0.0
088095;2624.0;11424.0;8800.0
088096;2016.0;2016.0;0.0
088117;14056.0;14056.0;0.0
088126;720.0;720.0;0.0
088132;30717.0;30717.0;0.0
088146;45808.0;46092.0;284.0
088155;61961.0;61961.0;0.0
088157;3723.0;3723.0;0.0
088158;227176.0;231000.0;3824.0
088159;1711.0;1711.0;0.0
088160;20207.0;20373.0;166.0
088162;29078.0;29078.0;0.0
088164;18397.0;18397.0;0.0
088169;49704.0;49704.0;0.0
088170;217777.0;218706.0;929.0
088172;25349.0;34947.0;9598.0
088185;13392.0;13392.0;0.0
088193;167257.0;253179.0;85922.0
088198;5503.0;5503.0;0.0
088223;17518.0;17518.0;0.0
088235;22289.0;22289.0;0.0
088240;22046.0;22046.0;0.0
088241;11544.0;11544.0;0.0
088269;17317.0;17317.0;0.0
088281;303.0;303.0;0.0
089002;13320.0;40114.0;26794.0
089007;22464.0;22464.0;0.0
089010;18563.0;18563.0;0.0
089011;8664.0;8664.0;0.0
089013;4932.0;4932.0;0.0
089015;4754.0;39458.0;34704.0
089025;27415.0;27415.0;0.0
089026;13737.0;13737.0;0.0
089028;28354.0;28354.0;0.0
089029;8018.0;8018.0;0.0
089030;4278.0;4278.0;0.0
089032;29529.0;29529.0;0.0
089033;9731.0;9731.0;0.0
089034;468.0;468.0;0.0
089035;6395.0;6395.0;0.0
089036;2276.0;2276.0;0.0
089038;7571.0;27751.0;20180.0
089039;30119.0;32563.0;2444.0
089040;18957.0;47676.0;28719.0
089042;20916.0;20968.0;52.0
089043;9092.0;9092.0;0.0
089052;28298.0;54470.0;26172.0
089060;17740.0;17740.0;0.0
089069;3819.0;3819.0;0.0
089071;1170.0;1930.0;760.0
089073;65591.0;136530.0;70939.0
089076;97056.0;119795.0;22739.0
089077;26417.0;26417.0;0.0
089078;6844.0;56891.0;50047.0
089079;12980.0;26805.0;13825.0
089080;8383.0;8383.0;0.0
089082;2556.0;2556.0;0.0
089083;10731.0;10731.0;0.0
089084;4392.0;4392.0;0.0
089086;44098.0;44098.0;0.0
089095;44955.0;44955.0;0.0
089096;4834.0;4834.0;0.0
089102;9563.0;9563.0;0.0
089103;25583.0;44119.0;18536.0
089104;127043.0;127058.0;15.0
089105;64652.0;64652.0;0.0
089107;15592.0;39056.0;23464.0
089108;5856.0;5856.0;0.0
089109;25421.0;25468.0;47.0
089110;44314.0;45072.0;758.0
089111;34648.0;59914.0;25266.0
089112;35313.0;35313.0;0.0
089113;46148.0;46148.0;0.0
089114;34036.0;34036.0;0.0
089116;5308.0;5308.0;0.0
089117;14954.0;14954.0;0.0
089118;25440.0;25440.0;0.0
089119;45328.0;45328.0;0.0
089129;4307.0;4307.0;0.0
089130;4600.0;4600.0;0.0
089133;10472.0;10472.0;0.0
089135;15908.0;27461.0;11553.0
089138;13998.0;37954.0;23956.0
089145;3951.0;3951.0;0.0
089148;4530.0;4530.0;0.0
089149;31279.0;31279.0;0.0
089158;6408.0;6408.0;0.0
089164;4276.0;5362.0;1086.0
089170;4680.0;4680.0;0.0
089172;5257.0;5257.0;0.0
089191;5712.0;5712.0;0.0
089193;8563.0;8563.0;0.0
089202;8941.0;8941.0;0.0
089204;5866.0;5866.0;0.0
089210;6648.0;6648.0;0.0
089212;9453.0;9453.0;0.0
089214;19828.0;19828.0;0.0
089216;6402.0;6402.0;0.0
089229;5976.0;5976.0;0.0
089233;4992.0;4992.0;0.0
089236;6696.0;7598.0;902.0
089240;271.0;271.0;0.0
089241;2333.0;2333.0;0.0
089272;7479.0;7479.0;0.0
089275;1030.0;1030.0;0.0
089278;3996.0;3996.0;0.0
089280;4856.0;4856.0;0.0
089281;252.0;252.0;0.0
089287;3968.0;3968.0;0.0
089291;272.0;272.0;0.0
089292;150.0;150.0;0.0
089293;340.0;340.0;0.0
089304;294.0;294.0;0.0
089306;884.0;884.0;0.0
089310;4904.0;4904.0;0.0
089311;17384.0;17384.0;0.0
089312;5688.0;5688.0;0.0
089315;20448.0;20448.0;0.0
089324;816.0;816.0;0.0
089358;4560.0;4560.0;0.0
089365;5898.0;6262.0;364.0
089372;4655.0;4667.0;12.0
089381;2972.0;2972.0;0.0
089382;1475.0;1475.0;0.0
089386;2522.0;2522.0;0.0
089416;504.0;504.0;0.0
089420;1234.0;1234.0;0.0
089442;845.0;845.0;0.0
089443;650.0;650.0;0.0
089462;582.0;582.0;0.0
089466;10848.0;10848.0;0.0
089468;5481.0;5481.0;0.0
089471;1012.0;1012.0;0.0
089472;747.0;747.0;0.0
089483;561.0;561.0;0.0
089484;907.0;907.0;0.0
089493;336.0;336.0;0.0
089499;4256.0;4256.0;0.0
089500;3708.0;3708.0;0.0
089506;31399.0;31399.0;0.0
089526;10954.0;11116.0;162.0
089534;585.0;585.0;0.0
089545;3959.0;3959.0;0.0
089562;17140.0;17140.0;0.0
089564;20489.0;20489.0;0.0
089568;9544.0;9544.0;0.0
089569;260.0;260.0;0.0
089570;5842.0;5842.0;0.0
089580;32790.0;32790.0;0.0
089583;16282.0;35383.0;19101.0
089585;40020.0;40020.0;0.0
089586;21886.0;21886.0;0.0
089587;23576.0;24023.0;447.0
089593;80195.0;80195.0;0.0
089594;116683.0;116684.0;1.0
090059;4487.0;30921.0;26434.0
090061;24262.0;62565.0;38303.0
090063;27641.0;27641.0;0.0
090064;11324.0;11324.0;0.0
090066;6724.0;6724.0;0.0
090067;3523.0;43601.0;40078.0
090069;1659.0;8790.0;7131.0
090077;1325.0;1325.0;0.0
090081;9855.0;9855.0;0.0
090094;122308.0;122308.0;0.0
090098;6496.0;6496.0;0.0
090099;3727.0;3727.0;0.0
090101;3204.0;3204.0;0.0
090105;14584.0;14584.0;0.0
090164;20536.0;20536.0;0.0
090176;3756.0;3756.0;0.0
090194;35065.0;35065.0;0.0
090196;89768.0;89768.0;0.0
090210;6336.0;6336.0;0.0
090213;542.0;542.0;0.0
090227;2926.0;2926.0;0.0
090228;5304.0;5304.0;0.0
090281;30364.0;30364.0;0.0
090298;6084.0;6084.0;0.0
090331;6752.0;6752.0;0.0
090337;751.0;751.0;0.0
090342;15456.0;15456.0;0.0
090352;15202.0;15202.0;0.0
090363;13030.0;13058.0;28.0
090364;20042.0;20042.0;0.0
090365;5952.0;5952.0;0.0
090384;147.0;147.0;0.0
090402;5641.0;5641.0;0.0
090409;1373.0;1373.0;0.0
090421;7068.0;7068.0;0.0
090423;155051.0;155051.0;0.0
090424;57444.0;57444.0;0.0
090425;33099.0;33099.0;0.0
090426;27980.0;27980.0;0.0
090431;36826.0;101223.0;64397.0
090444;42022.0;42022.0;0.0
090457;17781.0;17781.0;0.0
090459;3840.0;3840.0;0.0
090461;13280.0;13280.0;0.0
090462;146691.0;146691.0;0.0
090463;47194.0;47223.0;29.0
090468;316807.0;501818.0;185011.0
090473;291.0;291.0;0.0
091002;2857.0;2857.0;0.0
091003;11107.0;19310.0;8203.0
091004;5292.0;5292.0;0.0
091007;828.0;828.0;0.0
091008;9027.0;9027.0;0.0
091009;4540.0;4540.0;0.0
091012;17976.0;17976.0;0.0
091017;23745.0;23745.0;0.0
091018;6712.0;6712.0;0.0
091019;577.0;577.0;0.0
091021;629.0;629.0;0.0
091023;4024.0;4024.0;0.0
091024;54120.0;54120.0;0.0
091025;48745.0;48746.0;1.0
091035;19656.0;19656.0;0.0
091036;15065.0;15065.0;0.0
091039;18073.0;18073.0;0.0
091043;47553.0;47553.0;0.0
091044;8280.0;8280.0;0.0
091045;5778.0;9782.0;4004.0
091056;5676.0;5676.0;0.0
091061;6439.0;14376.0;7937.0
091062;8042.0;8042.0;0.0
091063;9013.0;9013.0;0.0
091073;13608.0;13608.0;0.0
091076;41323.0;41323.0;0.0
091095;5102.0;5102.0;0.0
091096;1283.0;1283.0;0.0
091097;14803.0;14803.0;0.0
091101;553.0;553.0;0.0
091102;2082.0;2082.0;0.0
091108;240.0;240.0;0.0
091116;290.0;290.0;0.0
091118;2180.0;2180.0;0.0
091128;192.0;192.0;0.0
091145;202.0;202.0;0.0
091160;1580.0;1580.0;0.0
091169;4252.0;4252.0;0.0
091170;2340.0;2340.0;0.0
091182;4360.0;4360.0;0.0
091183;4566.0;4566.0;0.0
091184;21128.0;21128.0;0.0
091211;3576.0;3576.0;0.0
091212;12152.0;12152.0;0.0
091213;9316.0;9316.0;0.0
091214;4046.0;4046.0;0.0
091215;4412.0;4412.0;0.0
091217;7276.0;7276.0;0.0
091223;11319.0;11319.0;0.0
091225;3168.0;3168.0;0.0
091226;4932.0;4932.0;0.0
091242;741.0;741.0;0.0
091247;346.0;346.0;0.0
091255;91.0;91.0;0.0
091256;2519.0;2519.0;0.0
091261;545.0;545.0;0.0
091262;800.0;800.0;0.0
091299;2154.0;2154.0;0.0
091306;216.0;216.0;0.0
091312;421.0;421.0;0.0
091317;8752.0;8752.0;0.0
091365;22000.0;22000.0;0.0
091373;384.0;384.0;0.0
091376;1408.0;1408.0;0.0
091377;330.0;330.0;0.0
091395;3360.0;3360.0;0.0
091397;13988.0;13988.0;0.0
091399;8562.0;8562.0;0.0
091403;3996.0;3996.0;0.0
091417;1520.0;1520.0;0.0
091427;396.0;396.0;0.0
091435;714.0;714.0;0.0
091589;533.0;533.0;0.0
091594;89754.0;133600.0;43846.0
093025;15664.0;44186.0;28522.0
093034;34440.0;45181.0;10741.0
093035;25372.0;51081.0;25709.0
093043;1034.0;1034.0;0.0
093045;8717.0;8717.0;0.0
093053;4528.0;4528.0;0.0
093067;1328.0;1328.0;0.0
093083;823.0;823.0;0.0
093088;15912.0;16120.0;208.0
093101;6708.0;6708.0;0.0
094093;70.0;779.0;709.0
094111;150.0;150.0;0.0
094126;1240.0;1740.0;500.0
094131;3780.0;3780.0;0.0
094144;591.0;1991.0;1400.0
094163;6960.0;6960.0;0.0
094166;3495.0;3495.0;0.0
094186;116.0;116.0;0.0
094220;2041.0;2041.0;0.0
094223;126840.0;187998.0;61158.0
095067;360.0;360.0;0.0
095081;750.0;750.0;0.0
095285;984.0;984.0;0.0
095293;10489.0;10489.0;0.0
095294;258.0;258.0;0.0
095308;11021.0;11021.0;0.0
095315;4064.0;4064.0;0.0
095323;139331.0;139440.0;109.0
095332;4466.0;4466.0;0.0
095335;9520.0;9520.0;0.0
095343;349.0;349.0;0.0
095347;9254.0;9258.0;4.0
095381;156.0;156.0;0.0
095444;56124.0;56124.0;0.0
096020;3664.0;3664.0;0.0
096023;225000.0;225001.0;1.0
096026;11318.0;11318.0;0.0
096035;3882.0;3882.0;0.0
096038;2901.0;2901.0;0.0
096039;10378.0;10378.0;0.0
096077;6818.0;6818.0;0.0
096084;19362.0;19362.0;0.0
096085;9025.0;9879.0;854.0
096086;13868.0;13868.0;0.0
096087;17662.0;17662.0;0.0
096088;15182.0;15182.0;0.0
096089;13511.0;13511.0;0.0
096090;17039.0;17039.0;0.0
096091;26960.0;26960.0;0.0
096108;91569.0;91569.0;0.0
096113;1970.0;1970.0;0.0
096127;342000.0;342371.0;371.0
097003;52662.0;83262.0;30600.0
097007;57034.0;87275.0;30241.0
097014;98049.0;98049.0;0.0
097030;10002.0;10002.0;0.0
097033;18620.0;18620.0;0.0
097039;272.0;298.0;26.0
097046;3695.0;8623.0;4928.0
097047;17789.0;17789.0;0.0
097048;10255.0;16646.0;6391.0
097049;220.0;220.0;0.0
097052;13450.0;13450.0;0.0
097053;6006.0;6006.0;0.0
097064;5851.0;5851.0;0.0
097074;384.0;384.0;0.0
097126;82565.0;93070.0;10505.0
098009;180.0;180.0;0.0
098014;599.0;599.0;0.0
098015;480.0;480.0;0.0
098016;365.0;365.0;0.0
098021;845.0;845.0;0.0
098030;24781.0;240336.0;215555.0
098032;37878.0;118406.0;80528.0
098036;36686.0;36686.0;0.0
098038;345.0;345.0;0.0
098040;78760.0;78760.0;0.0
098050;3684.0;3684.0;0.0
098051;3325.0;3325.0;0.0
098054;594.0;594.0;0.0
098055;6952.0;6952.0;0.0
098056;5526.0;5526.0;0.0
098057;1515.0;1515.0;0.0
098061;636.0;636.0;0.0
098062;770.0;770.0;0.0
098063;2283.0;2283.0;0.0
098064;27361.0;27361.0;0.0
098065;29615.0;29615.0;0.0
098066;10249.0;10590.0;341.0
098070;500.0;500.0;0.0
098071;6673.0;6673.0;0.0
099003;14713.0;14713.0;0.0
099028;208.0;208.0;0.0
099030;425.0;425.0;0.0
099031;308.0;308.0;0.0
099034;448.0;448.0;0.0
099037;238.0;1050.0;812.0
099041;9108.0;9108.0;0.0
099042;9376.0;9376.0;0.0
099043;94590.0;94590.0;0.0
099046;322.0;322.0;0.0
099047;14112.0;14112.0;0.0
100010;30841.0;30877.0;36.0
100016;347.0;347.0;0.0
100017;815.0;815.0;0.0
100023;17576.0;17576.0;0.0
100024;26218.0;26218.0;0.0
100029;366.0;366.0;0.0
100030;24942.0;24942.0;0.0
100031;39075.0;39075.0;0.0
100032;18480.0;35680.0;17200.0
100038;98.0;98.0;0.0
100041;6216.0;6216.0;0.0
100043;899.0;899.0;0.0
100047;6145.0;6145.0;0.0
100050;1200.0;1200.0;0.0
100052;8493.0;8493.0;0.0
100054;13916.0;13916.0;0.0
100055;34534.0;34534.0;0.0
100057;36614.0;36614.0;0.0
100060;1382.0;1382.0;0.0
100061;7290.0;7290.0;0.0
100062;1178.0;6473.0;5295.0
100067;505.0;505.0;0.0
100074;1627.0;24205.0;22578.0
100075;1281.0;1281.0;0.0
100076;14859.0;31559.0;16700.0
100078;15520.0;15520.0;0.0
100079;3884.0;3884.0;0.0
100084;1639.0;1639.0;0.0
100086;9772.0;9772.0;0.0
100089;850.0;850.0;0.0
100099;212.0;212.0;0.0
100105;396.0;396.0;0.0
100107;3971.0;10754.0;6783.0
100109;1917.0;30496.0;28579.0
101007;22425.0;22425.0;0.0
101034;5084.0;5824.0;740.0
101036;64119.0;65931.0;1812.0
101049;3200.0;3200.0;0.0
101053;6154.0;6154.0;0.0
101062;25359.0;33023.0;7664.0
101071;95969.0;96899.0;930.0
101091;4353.0;4353.0;0.0
101096;6072.0;6072.0;0.0
101110;19795.0;26935.0;7140.0
101111;36632.0;48480.0;11848.0
101112;11764.0;11764.0;0.0
101114;4307.0;22795.0;18488.0
101115;25536.0;25536.0;0.0
101116;4680.0;6016.0;1336.0
101135;4748.0;4748.0;0.0
101157;73837.0;73837.0;0.0
101158;1502.0;1502.0;0.0
101162;926.0;926.0;0.0
101182;1504.0;1504.0;0.0
101183;4926.0;6076.0;1150.0
101194;35144.0;35144.0;0.0
101209;18528.0;18528.0;0.0
101211;331.0;331.0;0.0
101232;763.0;763.0;0.0
101233;6480.0;6480.0;0.0
101237;288.0;288.0;0.0
101259;7369.0;7369.0;0.0
101260;4720.0;19307.0;14587.0
101261;1093.0;1093.0;0.0
101262;18017.0;18017.0;0.0
101282;206.0;206.0;0.0
101326;1610.0;1610.0;0.0
101327;3278.0;3278.0;0.0
101328;294.0;294.0;0.0
101329;246.0;246.0;0.0
101330;5080.0;5080.0;0.0
101332;438.0;438.0;0.0
101334;164.0;164.0;0.0
101338;1254.0;1254.0;0.0
101340;354.0;354.0;0.0
101345;46098.0;54317.0;8219.0
101382;7168.0;7168.0;0.0
101383;14410.0;14410.0;0.0
101384;4128.0;4128.0;0.0
101385;11892.0;35498.0;23606.0
101386;17653.0;17719.0;66.0
101387;43239.0;43239.0;0.0
101388;7493.0;7493.0;0.0
101389;26684.0;26684.0;0.0
101390;33026.0;33026.0;0.0
101391;19765.0;31461.0;11696.0
101393;11773.0;11773.0;0.0
101394;5952.0;5952.0;0.0
101395;8843.0;8843.0;0.0
101396;752.0;752.0;0.0
101399;71706.0;71706.0;0.0
101400;55245.0;55245.0;0.0
101401;15578.0;15578.0;0.0
101402;5264.0;5264.0;0.0
101403;3151.0;3151.0;0.0
101404;6024.0;9631.0;3607.0
101407;26388.0;26388.0;0.0
101412;53728.0;53728.0;0.0
101413;17399.0;17399.0;0.0
101414;22409.0;22409.0;0.0
101415;27703.0;27703.0;0.0
101444;5008.0;5008.0;0.0
101446;425.0;425.0;0.0
101464;2623.0;2623.0;0.0
101477;1424.0;1424.0;0.0
101486;42894.0;58809.0;15915.0
101495;4252.0;4252.0;0.0
101496;26321.0;26321.0;0.0
101499;8820.0;23078.0;14258.0
101526;4672.0;4672.0;0.0
101528;19644.0;19644.0;0.0
101529;21216.0;21216.0;0.0
101531;32992.0;32992.0;0.0
101532;64494.0;64494.0;0.0
101542;8527.0;8527.0;0.0
101545;13908.0;13908.0;0.0
101546;38347.0;59627.0;21280.0
101554;18838.0;18838.0;0.0
101555;9610.0;9610.0;0.0
101557;64520.0;64548.0;28.0
101572;76.0;76.0;0.0
101577;55506.0;55506.0;0.0
101578;40382.0;49579.0;9197.0
101582;2374.0;2374.0;0.0
101595;10818.0;10818.0;0.0
101607;11840.0;11840.0;0.0
101610;16790.0;16790.0;0.0
101613;63544.0;63854.0;310.0
101622;4584.0;4584.0;0.0
101630;9664.0;9664.0;0.0
102001;2150.0;2150.0;0.0
102003;1072.0;1072.0;0.0
102005;31856.0;31856.0;0.0
102018;1030.0;1030.0;0.0
102022;1507.0;1507.0;0.0
102025;678.0;678.0;0.0
102030;10544.0;10544.0;0.0
102032;30239.0;30239.0;0.0
102050;12752.0;12752.0;0.0
102056;7681.0;7681.0;0.0
102066;37604.0;49634.0;12030.0
102067;3360.0;3635.0;275.0
102068;9057.0;9057.0;0.0
102069;7514.0;7514.0;0.0
102097;4081.0;4081.0;0.0
102098;2942.0;2942.0;0.0
102099;12316.0;12316.0;0.0
102104;25820.0;25820.0;0.0
102118;569.0;569.0;0.0
102119;27319.0;27341.0;22.0
102135;1075.0;1075.0;0.0
103008;278.0;278.0;0.0
103010;910.0;910.0;0.0
103025;52448.0;126393.0;73945.0
103047;19549.0;23408.0;3859.0
104001;25263.0;25263.0;0.0
104010;8239.0;8239.0;0.0
104011;11640.0;11640.0;0.0
104018;900.0;900.0;0.0
104019;8036.0;8036.0;0.0
104020;8160.0;8160.0;0.0
104024;11856.0;11856.0;0.0
104025;19368.0;22228.0;2860.0
104027;5973.0;5973.0;0.0
104028;792.0;792.0;0.0
104036;1330.0;1330.0;0.0
104039;1510.0;5715.0;4205.0
104046;532.0;532.0;0.0
104049;29013.0;29013.0;0.0
104051;415.0;415.0;0.0
104054;517.0;517.0;0.0
104055;8326.0;19014.0;10688.0
104067;13210.0;13210.0;0.0
104072;522.0;522.0;0.0
104086;2241.0;3500.0;1259.0
104093;10080.0;10080.0;0.0
104095;20012.0;20012.0;0.0
104100;9796.0;9796.0;0.0
104101;6720.0;6720.0;0.0
104109;12815.0;12815.0;0.0
104114;51520.0;51520.0;0.0
104115;35796.0;35940.0;144.0
104121;8493.0;8493.0;0.0
104122;1113.0;1113.0;0.0
104124;756.0;756.0;0.0
104129;6912.0;6912.0;0.0
104134;184.0;184.0;0.0
104136;4434.0;4855.0;421.0
104140;155572.0;155622.0;50.0
104148;10240.0;10540.0;300.0
